time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.272272053739,0.117549978344,12.0071101207,0.0446558855087,0.114733189117,0.0,-0.707294306829,0.291949036109,2.63266962393,0.00805309980348,0.141318240566,0.0,478.87709709757155,479.5813080947542,477.9046618531272,475.4863654658545
1.3800000000000008,-0.317370996719,0.136082585086,12.1701131322,0.045408452987,0.123066824691,0.0,-0.796899395516,0.325852300628,2.80021124105,0.0170324731685,0.136472089835,0.0,466.29849321481043,465.9369093351751,466.4425334696121,467.1431149242292
1.4400000000000008,-0.368096798358,0.156688902812,12.3436218842,0.0466056814212,0.131650039142,0.0,-0.894871338975,0.361124059849,2.98277362694,0.0228749538708,0.149628277343,0.0,471.0892723315641,472.1226651742921,472.3892457550641,472.8394827705522
1.5000000000000009,-0.424800593079,0.17940205946,12.527294283,0.0474913272896,0.139985728492,0.0,-0.99614550246,0.396066111424,3.1390287189,0.00664700588948,0.128239206797,0.0,466.16517963960246,464.508779949164,466.3860739460794,465.11679375660566
1.560000000000001,-0.486900716793,0.203937867766,12.7142404591,0.0481023617971,0.148337895373,0.0,-1.07453691609,0.421834172251,3.0924937611,0.0137208306572,0.150155420066,0.0,399.67926613085115,401.69100557146237,400.65838084853726,401.3009219728394
1.620000000000001,-0.554421454228,0.230212701583,12.9021640509,0.049225515701,0.158436661853,0.0,-1.17708809724,0.454070840906,3.17118571027,0.0237173685625,0.18644827131,0.0,441.2961374464285,444.30710575672026,442.4980874663267,443.32019753538907
1.680000000000001,-0.628332230669,0.258449532646,13.0949257548,0.0497011886397,0.170239040443,0.0,-1.28772167822,0.487207090441,3.25369136921,-0.00786125776615,0.206949479192,0.0,443.8485887120938,445.56438066954445,446.7388625684449,444.15637810533406
1.740000000000001,-0.709125881116,0.288675097782,13.2925934066,0.0488350352182,0.183165681335,0.0,-1.40662467613,0.520206913589,3.3346737883,-0.0210104289485,0.223924936932,0.0,444.5299127913796,445.96328766514597,446.7583440357264,445.6849936446991
1.8000000000000012,-0.796976077582,0.3207682266,13.4932436716,0.0472303704889,0.196577713347,0.0,-1.52291287752,0.549406106402,3.35328258507,-0.032477727036,0.223143458773,0.0,426.09441091212346,426.0795653136521,427.71574851552276,426.7378207639625
1.8600000000000012,-0.892239848417,0.354624022827,13.6958923641,0.046178327979,0.210085242433,0.0,-1.65378602038,0.578963039342,3.40114843954,-0.00259180346268,0.227104145768,0.0,436.3584550680756,436.7399431373948,436.61427171897344,439.10060144718824
